AuthorID,Author,Date,Content,Attachments,Reactions
"194289793905983489","zackscriven","2020-12-31T02:57:15.0240000+08:00","Hey @everyone! Join us now where @Walker Reynolds answers your questions on the Unified Namespace in today's LIVE Premiere! 🎉  https://youtu.be/9M7IkVgZQ0Y","",""
"159985870458322944","MEE6#4876","2021-01-02T02:40:23.8500000+08:00","Hey @everyone, **Intellic Integration** just posted a video! Go check it out!
https://www.youtube.com/watch?v=PhRpTBwSqqE","","😯 (3),🆒 (3)"
"194289793905983489","zackscriven","2021-01-06T00:20:17.5420000+08:00","Hey @everyone  we are live now! https://youtu.be/pPVomEYWgco","","👍 (4)"
"159985870458322944","MEE6#4876","2021-01-07T06:05:17.2690000+08:00","Hey @everyone, **Intellic Integration** just posted a video! Go check it out!
https://www.youtube.com/watch?v=f-XHnJKFMwY","",""
"194289793905983489","zackscriven","2021-01-07T21:38:37.8490000+08:00","@everyone We changed the title and thumbnail on Yesterday's Whiteboard Wednesday Video. If you missed it, it's a good lesson on motivation and continuous improvement as an engineer.  The reason we changed the title, ""Why is Tesla's Stock Price going up?"" is because we want to deliver on the thumbnail and title of the video, and while it's a good video we felt it didn't properly deliver on the original thumbnail and title. Thank you!","https://cdn.discordapp.com/attachments/740291928746229852/796734541221068820/Stock_2.png?ex=68df291d&is=68ddd79d&hm=9d9964aa488c31b35cd5b418398616a8933aaea732ca7ad857adfa5caa1cf80c&","👍 (1)"
"194289793905983489","zackscriven","2021-01-12T02:03:46.3780000+08:00","Hey @everyone we are LIVE right now on the YouTube Channel! https://youtu.be/ZPKUsqIYUTc","",""
"159985870458322944","MEE6#4876","2021-01-14T08:16:34.4610000+08:00","Hey @everyone, **Intellic Integration** just posted a video! Go check it out!
https://www.youtube.com/watch?v=NsqGCOK51yw","","ismile (1)"
"159985870458322944","MEE6#4876","2021-01-21T02:18:24.6100000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=Uqa2MAFhEUQ","","👍 (2)"
"194289793905983489","zackscriven","2021-01-22T06:21:49.6680000+08:00","Hey @everyone in the Industry 4.0 Community, thank you for making today's Keynote Event a success! 🚀 Here is the link to watch the full recording! (Timestamps with links to different sections of the presentation are included for your convenience) thank you again! 🙏 https://youtu.be/PhRpTBwSqqE","","👍 (8)"
"194289793905983489","zackscriven","2021-01-27T02:01:34.0390000+08:00","@everyone  we are live now answering your questions! https://youtu.be/0wRp92dXNos","",""
"159985870458322944","MEE6#4876","2021-01-27T02:57:42.5970000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=8R-znpjtRC4","",""
"159985870458322944","MEE6#4876","2021-01-31T01:07:16.1170000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=Ub7E8mgBUSA","",""
"805529253084921896","4.0 Solutions","2021-02-01T04:35:39.8210000+08:00","Hey everyone! G5 Consulting just posted a video! Go check it out!
https://www.youtube.com/watch?v=Cu36vtvnJuw 
https://www.youtube.com/embed/Cu36vtvnJuw","","🔥 (6),👍 (2),💯 (1)"
"159985870458322944","MEE6#4876","2021-02-01T05:55:24.5290000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=HQ2ZaJvGHnE","","👍 (5)"
"159985870458322944","MEE6#4876","2021-02-03T02:53:44.8130000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=5WMyrzJ8pW8","",""
"159985870458322944","MEE6#4876","2021-02-04T06:41:27.4500000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=2v_c0s601_Q","","💯 (1),👍 (3)"
"159985870458322944","MEE6#4876","2021-02-10T01:07:03.1950000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=DiTs8o22IHQ","","👍 (2)"
"159985870458322944","MEE6#4876","2021-02-11T00:56:28.7900000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=4yG-wWpONJE","","💯 (2),👍 (4)"
"805529253084921896","4.0 Solutions","2021-02-15T07:05:57.0910000+08:00","Hey everyone! G5 Consulting , a member from the Mastermind Program, just posted a video! Go check it out!
In this video Kevin Jone from Ectobox and David Schultz from G5 Consulting discuss how to include PLCs as part of a digital transformation strategy. The demonstration uses five different PLCS (old and new) and methods to connect them to a unified namespace.
https://www.youtube.com/embed/7kZvgZbZSX0","","💯 (5),💪 (3),👍 (2),👏 (2)"
"159985870458322944","MEE6#4876","2021-02-16T06:22:04.4520000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=P-8SjEUuLjA","","💯 (2),👍 (1)"
"194289793905983489","zackscriven","2021-02-17T22:51:25.9510000+08:00","Questions answered in the weekly Q&A","https://cdn.discordapp.com/attachments/740291928746229852/811610764707627040/Screen_Shot_2021-02-17_at_7.50.49_AM.png?ex=68df3a2d&is=68dde8ad&hm=eb7346ebdeb0c9244f43489817509a09f0d0d93df98cf1c1545c3ed16d3af5e5&","💯 (1)"
"159985870458322944","MEE6#4876","2021-02-18T08:21:04.0460000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=K_gTcaoVjxs","","👍 (7)"
"194289793905983489","zackscriven","2021-02-19T06:22:42.5480000+08:00","Hey everyone @here Tatsoft is demoing FactoryStudio live on LinkedIn right now.

https://www.linkedin.com/posts/tatsoft_whats-in-the-box-episode-001-frameworx-activity-6768288208359845888-lsDU","",""
"159985870458322944","MEE6#4876","2021-02-23T06:51:13.0840000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=l7M9e3dRbqQ","","👍 (6)"
"159985870458322944","MEE6#4876","2021-02-24T01:22:28.4980000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=AW-RWSAIukk","","💯 (5),👍 (7)"
"194289793905983489","zackscriven","2021-02-24T04:52:11.2760000+08:00","Questions we answered in the Live Stream above! 👆","https://cdn.discordapp.com/attachments/740291928746229852/813875878982320188/Screen_Shot_2021-02-23_at_1.51.40_PM.png?ex=68dee5fa&is=68dd947a&hm=f52c9682290447f83101e0062571b2d8d5b7971c71e350eb606f92e5227fd818&",""
"159985870458322944","MEE6#4876","2021-02-25T02:32:08.9450000+08:00","Hey @everyone, **4.0 Solutions** just posted a video! Go check it out!
https://www.youtube.com/watch?v=Lgo6byh5xgk","","👍 (7)"
